"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	160	64257	249.00
	"Alabama"	"01"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	152	67501	225.18
	"Alabama"	"01"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	105	40356	260.18
	"Alabama"	"01"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	122	40567	300.74
	"Alabama"	"01"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	167	41625	401.20
	"Alabama"	"01"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	165	42171	391.26
	"Alabama"	"01"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	171	42992	397.75
	"Alabama"	"01"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	190	43485	436.93
	"Alabama"	"01"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	191	43597	438.10
	"Alabama"	"01"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	207	43700	473.68
	"Alabama"	"01"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	200	43831	456.30
	"Alabama"	"01"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	205	44406	461.65
	"Alabama"	"01"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	192	44194	434.45
	"Alabama"	"01"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	196	44220	443.24
	"Alabama"	"01"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	186	44537	417.63
	"Alabama"	"01"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	177	44428	398.40
	"Alabama"	"01"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	147	44024	333.91
	"Alabama"	"01"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	252	43878	574.32
	"Alabama"	"01"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	261	44142	591.27
	"Alabama"	"01"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	279	44471	627.38
	"Alabama"	"01"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	299	44823	667.07
	"Alabama"	"01"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	311	46386	670.46
	"Alabama"	"01"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	175	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	209	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	222	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	216	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	242	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	258	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	254	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	237	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	269	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	281	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	284	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	258	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	262	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	255	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	304	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	351	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	429	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	384	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	405	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	112	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	149	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	158	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	187	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	198	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	216	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	199	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	206	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	207	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	217	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	178	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	187	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	214	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	278	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	331	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	358	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	380	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	377	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	130	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	168	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	166	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	30	Not Applicable	Not Applicable
	"Alaska"	"02"	"30-34 years"	"30-34"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	16076	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	15466	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	15419	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	15257	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	15040	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	14790	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	14526	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	14181	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	14049	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	14272	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	14637	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	15313	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	16101	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	16435	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	16766	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	17081	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	17101	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	17391	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	17259	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	16969	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	20289	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	19507	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	18212	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	17177	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	16302	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	15834	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	15465	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	15730	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	15709	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	15381	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	15254	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	15021	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	14503	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	14424	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	14178	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	14219	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	14510	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	15294	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	15478	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	15773	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	21765	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	21353	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	21091	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	20624	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	20199	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	19811	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	19026	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	18021	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	16895	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	16078	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	15716	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	15477	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	15573	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	15361	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	14843	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	14269	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	13571	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	13254	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	13188	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	13156	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	19430	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	19656	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	20299	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	20846	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	20926	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	20864	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	20605	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	20457	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	19958	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	19460	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	19185	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	18551	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	17637	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	16545	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	15187	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	14561	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	14243	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	14397	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	14069	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	13720	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	14218	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	14776	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	15860	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	16359	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	17231	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	18002	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	18846	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	19539	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	19937	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	20021	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	20217	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	20015	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	19964	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	19303	Suppressed
