"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"65-69 years"	"65-69"	"2005"	"2005"	"Female"	"F"	1650	96918	1702.47
	"Alabama"	"01"	"65-69 years"	"65-69"	"2005"	"2005"	"Male"	"M"	2097	83024	2525.78
	"Alabama"	"01"	"65-69 years"	"65-69"	"2006"	"2006"	"Female"	"F"	1519	99080	1533.10
	"Alabama"	"01"	"65-69 years"	"65-69"	"2006"	"2006"	"Male"	"M"	2184	85514	2553.97
	"Alabama"	"01"	"65-69 years"	"65-69"	"2007"	"2007"	"Female"	"F"	1603	101700	1576.20
	"Alabama"	"01"	"65-69 years"	"65-69"	"2007"	"2007"	"Male"	"M"	2260	88097	2565.35
	"Alabama"	"01"	"65-69 years"	"65-69"	"2008"	"2008"	"Female"	"F"	1691	106023	1594.94
	"Alabama"	"01"	"65-69 years"	"65-69"	"2008"	"2008"	"Male"	"M"	2275	92099	2470.17
	"Alabama"	"01"	"65-69 years"	"65-69"	"2009"	"2009"	"Female"	"F"	1682	109638	1534.14
	"Alabama"	"01"	"65-69 years"	"65-69"	"2009"	"2009"	"Male"	"M"	2368	96029	2465.92
	"Alabama"	"01"	"65-69 years"	"65-69"	"2010"	"2010"	"Female"	"F"	1734	111744	1551.76
	"Alabama"	"01"	"65-69 years"	"65-69"	"2010"	"2010"	"Male"	"M"	2448	97893	2500.69
	"Alabama"	"01"	"65-69 years"	"65-69"	"2011"	"2011"	"Female"	"F"	1759	114766	1532.68
	"Alabama"	"01"	"65-69 years"	"65-69"	"2011"	"2011"	"Male"	"M"	2449	100300	2441.67
	"Alabama"	"01"	"65-69 years"	"65-69"	"2012"	"2012"	"Female"	"F"	1793	123793	1448.39
	"Alabama"	"01"	"65-69 years"	"65-69"	"2012"	"2012"	"Male"	"M"	2659	108617	2448.05
	"Alabama"	"01"	"65-69 years"	"65-69"	"2013"	"2013"	"Female"	"F"	1885	127817	1474.76
	"Alabama"	"01"	"65-69 years"	"65-69"	"2013"	"2013"	"Male"	"M"	2801	112725	2484.81
	"Alabama"	"01"	"65-69 years"	"65-69"	"2014"	"2014"	"Female"	"F"	2075	133609	1553.04
	"Alabama"	"01"	"65-69 years"	"65-69"	"2014"	"2014"	"Male"	"M"	2824	117380	2405.86
	"Alabama"	"01"	"65-69 years"	"65-69"	"2015"	"2015"	"Female"	"F"	2031	138990	1461.26
	"Alabama"	"01"	"65-69 years"	"65-69"	"2015"	"2015"	"Male"	"M"	2853	121970	2339.10
	"Alabama"	"01"	"65-69 years"	"65-69"	"2016"	"2016"	"Female"	"F"	2195	144707	1516.86
	"Alabama"	"01"	"65-69 years"	"65-69"	"2016"	"2016"	"Male"	"M"	3117	126603	2462.03
	"Alabama"	"01"	"65-69 years"	"65-69"	"2017"	"2017"	"Female"	"F"	2196	143689	1528.30
	"Alabama"	"01"	"65-69 years"	"65-69"	"2017"	"2017"	"Male"	"M"	3055	125004	2443.92
	"Alabama"	"01"	"65-69 years"	"65-69"	"2018"	"2018"	"Female"	"F"	2277	145323	1566.85
	"Alabama"	"01"	"65-69 years"	"65-69"	"2018"	"2018"	"Male"	"M"	3122	125476	2488.13
	"Alabama"	"01"	"70-74 years"	"70-74"	"1999"	"1999"	"Female"	"F"	2188	85406	2561.88
	"Alabama"	"01"	"70-74 years"	"70-74"	"1999"	"1999"	"Male"	"M"	2823	63159	4469.67
	"Alabama"	"01"	"70-74 years"	"70-74"	"2000"	"2000"	"Female"	"F"	2221	85170	2607.73
	"Alabama"	"01"	"70-74 years"	"70-74"	"2000"	"2000"	"Male"	"M"	2846	63610	4474.14
	"Alabama"	"01"	"70-74 years"	"70-74"	"2001"	"2001"	"Female"	"F"	2286	84897	2692.67
	"Alabama"	"01"	"70-74 years"	"70-74"	"2001"	"2001"	"Male"	"M"	2751	64104	4291.46
	"Alabama"	"01"	"70-74 years"	"70-74"	"2002"	"2002"	"Female"	"F"	2185	83947	2602.83
	"Alabama"	"01"	"70-74 years"	"70-74"	"2002"	"2002"	"Male"	"M"	2718	64017	4245.75
	"Alabama"	"01"	"70-74 years"	"70-74"	"2003"	"2003"	"Female"	"F"	2171	82933	2617.78
	"Alabama"	"01"	"70-74 years"	"70-74"	"2003"	"2003"	"Male"	"M"	2615	64399	4060.62
	"Alabama"	"01"	"70-74 years"	"70-74"	"2004"	"2004"	"Female"	"F"	2160	82331	2623.56
	"Alabama"	"01"	"70-74 years"	"70-74"	"2004"	"2004"	"Male"	"M"	2515	64697	3887.35
	"Alabama"	"01"	"70-74 years"	"70-74"	"2005"	"2005"	"Female"	"F"	2142	83004	2580.60
	"Alabama"	"01"	"70-74 years"	"70-74"	"2005"	"2005"	"Male"	"M"	2585	66081	3911.87
	"Alabama"	"01"	"70-74 years"	"70-74"	"2006"	"2006"	"Female"	"F"	2076	83861	2475.52
	"Alabama"	"01"	"70-74 years"	"70-74"	"2006"	"2006"	"Male"	"M"	2631	67593	3892.41
	"Alabama"	"01"	"70-74 years"	"70-74"	"2007"	"2007"	"Female"	"F"	2013	84612	2379.10
	"Alabama"	"01"	"70-74 years"	"70-74"	"2007"	"2007"	"Male"	"M"	2607	68202	3822.47
	"Alabama"	"01"	"70-74 years"	"70-74"	"2008"	"2008"	"Female"	"F"	2098	86520	2424.87
	"Alabama"	"01"	"70-74 years"	"70-74"	"2008"	"2008"	"Male"	"M"	2531	69592	3636.91
	"Alabama"	"01"	"70-74 years"	"70-74"	"2009"	"2009"	"Female"	"F"	2099	88061	2383.58
	"Alabama"	"01"	"70-74 years"	"70-74"	"2009"	"2009"	"Male"	"M"	2626	71027	3697.19
	"Alabama"	"01"	"70-74 years"	"70-74"	"2010"	"2010"	"Female"	"F"	2076	88721	2339.92
	"Alabama"	"01"	"70-74 years"	"70-74"	"2010"	"2010"	"Male"	"M"	2645	72143	3666.33
	"Alabama"	"01"	"70-74 years"	"70-74"	"2011"	"2011"	"Female"	"F"	2078	90703	2290.99
	"Alabama"	"01"	"70-74 years"	"70-74"	"2011"	"2011"	"Male"	"M"	2701	74411	3629.84
	"Alabama"	"01"	"70-74 years"	"70-74"	"2012"	"2012"	"Female"	"F"	2212	93261	2371.84
	"Alabama"	"01"	"70-74 years"	"70-74"	"2012"	"2012"	"Male"	"M"	2709	76900	3522.76
	"Alabama"	"01"	"70-74 years"	"70-74"	"2013"	"2013"	"Female"	"F"	2234	97349	2294.84
	"Alabama"	"01"	"70-74 years"	"70-74"	"2013"	"2013"	"Male"	"M"	2919	80813	3612.04
	"Alabama"	"01"	"70-74 years"	"70-74"	"2014"	"2014"	"Female"	"F"	2315	100661	2299.80
	"Alabama"	"01"	"70-74 years"	"70-74"	"2014"	"2014"	"Male"	"M"	2830	83778	3377.98
	"Alabama"	"01"	"70-74 years"	"70-74"	"2015"	"2015"	"Female"	"F"	2373	103251	2298.28
	"Alabama"	"01"	"70-74 years"	"70-74"	"2015"	"2015"	"Male"	"M"	3090	86062	3590.43
	"Alabama"	"01"	"70-74 years"	"70-74"	"2016"	"2016"	"Female"	"F"	2580	105526	2444.90
	"Alabama"	"01"	"70-74 years"	"70-74"	"2016"	"2016"	"Male"	"M"	3120	87833	3552.20
	"Alabama"	"01"	"70-74 years"	"70-74"	"2017"	"2017"	"Female"	"F"	2627	113631	2311.87
	"Alabama"	"01"	"70-74 years"	"70-74"	"2017"	"2017"	"Male"	"M"	3330	95008	3504.97
	"Alabama"	"01"	"70-74 years"	"70-74"	"2018"	"2018"	"Female"	"F"	2693	117900	2284.14
	"Alabama"	"01"	"70-74 years"	"70-74"	"2018"	"2018"	"Male"	"M"	3489	99022	3523.46
	"Alabama"	"01"	"75-79 years"	"75-79"	"1999"	"1999"	"Female"	"F"	3067	71682	4278.62
	"Alabama"	"01"	"75-79 years"	"75-79"	"1999"	"1999"	"Male"	"M"	3191	46215	6904.68
	"Alabama"	"01"	"75-79 years"	"75-79"	"2000"	"2000"	"Female"	"F"	3040	71800	4233.98
	"Alabama"	"01"	"75-79 years"	"75-79"	"2000"	"2000"	"Male"	"M"	3127	46308	6752.61
	"Alabama"	"01"	"75-79 years"	"75-79"	"2001"	"2001"	"Female"	"F"	3041	71899	4229.54
	"Alabama"	"01"	"75-79 years"	"75-79"	"2001"	"2001"	"Male"	"M"	2974	46851	6347.78
	"Alabama"	"01"	"75-79 years"	"75-79"	"2002"	"2002"	"Female"	"F"	3131	71975	4350.12
	"Alabama"	"01"	"75-79 years"	"75-79"	"2002"	"2002"	"Male"	"M"	3031	47624	6364.44
	"Alabama"	"01"	"75-79 years"	"75-79"	"2003"	"2003"	"Female"	"F"	2997	72350	4142.36
	"Alabama"	"01"	"75-79 years"	"75-79"	"2003"	"2003"	"Male"	"M"	3141	48391	6490.88
	"Alabama"	"01"	"75-79 years"	"75-79"	"2004"	"2004"	"Female"	"F"	2967	71793	4132.71
	"Alabama"	"01"	"75-79 years"	"75-79"	"2004"	"2004"	"Male"	"M"	3105	48529	6398.24
	"Alabama"	"01"	"75-79 years"	"75-79"	"2005"	"2005"	"Female"	"F"	2954	71689	4120.58
	"Alabama"	"01"	"75-79 years"	"75-79"	"2005"	"2005"	"Male"	"M"	3060	49234	6215.22
	"Alabama"	"01"	"75-79 years"	"75-79"	"2006"	"2006"	"Female"	"F"	2933	72080	4069.09
	"Alabama"	"01"	"75-79 years"	"75-79"	"2006"	"2006"	"Male"	"M"	2924	49986	5849.64
	"Alabama"	"01"	"75-79 years"	"75-79"	"2007"	"2007"	"Female"	"F"	2803	71343	3928.91
	"Alabama"	"01"	"75-79 years"	"75-79"	"2007"	"2007"	"Male"	"M"	2801	50386	5559.08
	"Alabama"	"01"	"75-79 years"	"75-79"	"2008"	"2008"	"Female"	"F"	2821	70861	3981.03
	"Alabama"	"01"	"75-79 years"	"75-79"	"2008"	"2008"	"Male"	"M"	2854	51001	5595.97
	"Alabama"	"01"	"75-79 years"	"75-79"	"2009"	"2009"	"Female"	"F"	2661	70326	3783.81
	"Alabama"	"01"	"75-79 years"	"75-79"	"2009"	"2009"	"Male"	"M"	2862	51353	5573.19
	"Alabama"	"01"	"75-79 years"	"75-79"	"2010"	"2010"	"Female"	"F"	2710	70909	3821.80
	"Alabama"	"01"	"75-79 years"	"75-79"	"2010"	"2010"	"Male"	"M"	2923	51927	5629.06
	"Alabama"	"01"	"75-79 years"	"75-79"	"2011"	"2011"	"Female"	"F"	2673	71417	3742.81
	"Alabama"	"01"	"75-79 years"	"75-79"	"2011"	"2011"	"Male"	"M"	3005	53326	5635.15
	"Alabama"	"01"	"75-79 years"	"75-79"	"2012"	"2012"	"Female"	"F"	2668	72092	3700.83
	"Alabama"	"01"	"75-79 years"	"75-79"	"2012"	"2012"	"Male"	"M"	2903	54314	5344.85
	"Alabama"	"01"	"75-79 years"	"75-79"	"2013"	"2013"	"Female"	"F"	2685	74046	3626.12
	"Alabama"	"01"	"75-79 years"	"75-79"	"2013"	"2013"	"Male"	"M"	3089	55795	5536.34
	"Alabama"	"01"	"75-79 years"	"75-79"	"2014"	"2014"	"Female"	"F"	2772	76080	3643.53
	"Alabama"	"01"	"75-79 years"	"75-79"	"2014"	"2014"	"Male"	"M"	3081	57578	5351.00
	"Alabama"	"01"	"75-79 years"	"75-79"	"2015"	"2015"	"Female"	"F"	2835	77319	3666.63
	"Alabama"	"01"	"75-79 years"	"75-79"	"2015"	"2015"	"Male"	"M"	3154	58693	5373.72
	"Alabama"	"01"	"75-79 years"	"75-79"	"2016"	"2016"	"Female"	"F"	2871	78790	3643.86
	"Alabama"	"01"	"75-79 years"	"75-79"	"2016"	"2016"	"Male"	"M"	3116	60166	5179.00
	"Alabama"	"01"	"75-79 years"	"75-79"	"2017"	"2017"	"Female"	"F"	2913	80897	3600.88
	"Alabama"	"01"	"75-79 years"	"75-79"	"2017"	"2017"	"Male"	"M"	3283	62262	5272.88
	"Alabama"	"01"	"75-79 years"	"75-79"	"2018"	"2018"	"Female"	"F"	3123	84943	3676.58
	"Alabama"	"01"	"75-79 years"	"75-79"	"2018"	"2018"	"Male"	"M"	3462	65915	5252.22
	"Alabama"	"01"	"80-84 years"	"80-84"	"1999"	"1999"	"Female"	"F"	3492	50239	6950.78
	"Alabama"	"01"	"80-84 years"	"80-84"	"1999"	"1999"	"Male"	"M"	2722	26637	10218.87
	"Alabama"	"01"	"80-84 years"	"80-84"	"2000"	"2000"	"Female"	"F"	3498	50460	6932.22
	"Alabama"	"01"	"80-84 years"	"80-84"	"2000"	"2000"	"Male"	"M"	2856	27181	10507.34
	"Alabama"	"01"	"80-84 years"	"80-84"	"2001"	"2001"	"Female"	"F"	3552	51632	6879.45
	"Alabama"	"01"	"80-84 years"	"80-84"	"2001"	"2001"	"Male"	"M"	2833	28251	10027.96
	"Alabama"	"01"	"80-84 years"	"80-84"	"2002"	"2002"	"Female"	"F"	3653	52213	6996.34
	"Alabama"	"01"	"80-84 years"	"80-84"	"2002"	"2002"	"Male"	"M"	3039	28910	10511.93
	"Alabama"	"01"	"80-84 years"	"80-84"	"2003"	"2003"	"Female"	"F"	3842	53496	7181.85
	"Alabama"	"01"	"80-84 years"	"80-84"	"2003"	"2003"	"Male"	"M"	3012	29601	10175.33
	"Alabama"	"01"	"80-84 years"	"80-84"	"2004"	"2004"	"Female"	"F"	3735	54064	6908.48
	"Alabama"	"01"	"80-84 years"	"80-84"	"2004"	"2004"	"Male"	"M"	2989	30226	9888.84
	"Alabama"	"01"	"80-84 years"	"80-84"	"2005"	"2005"	"Female"	"F"	3820	54202	7047.71
	"Alabama"	"01"	"80-84 years"	"80-84"	"2005"	"2005"	"Male"	"M"	3030	30560	9914.92
	"Alabama"	"01"	"80-84 years"	"80-84"	"2006"	"2006"	"Female"	"F"	3771	54430	6928.16
	"Alabama"	"01"	"80-84 years"	"80-84"	"2006"	"2006"	"Male"	"M"	2872	31258	9188.05
	"Alabama"	"01"	"80-84 years"	"80-84"	"2007"	"2007"	"Female"	"F"	3616	54700	6610.60
	"Alabama"	"01"	"80-84 years"	"80-84"	"2007"	"2007"	"Male"	"M"	2957	32112	9208.40
	"Alabama"	"01"	"80-84 years"	"80-84"	"2008"	"2008"	"Female"	"F"	3679	55374	6643.91
	"Alabama"	"01"	"80-84 years"	"80-84"	"2008"	"2008"	"Male"	"M"	2948	32880	8965.94
	"Alabama"	"01"	"80-84 years"	"80-84"	"2009"	"2009"	"Female"	"F"	3599	54967	6547.56
	"Alabama"	"01"	"80-84 years"	"80-84"	"2009"	"2009"	"Male"	"M"	2985	33316	8959.66
	"Alabama"	"01"	"80-84 years"	"80-84"	"2010"	"2010"	"Female"	"F"	3637	55087	6602.28
	"Alabama"	"01"	"80-84 years"	"80-84"	"2010"	"2010"	"Male"	"M"	3025	33684	8980.52
	"Alabama"	"01"	"80-84 years"	"80-84"	"2011"	"2011"	"Female"	"F"	3531	55509	6361.13
	"Alabama"	"01"	"80-84 years"	"80-84"	"2011"	"2011"	"Male"	"M"	3063	34411	8901.22
	"Alabama"	"01"	"80-84 years"	"80-84"	"2012"	"2012"	"Female"	"F"	3583	55349	6473.47
	"Alabama"	"01"	"80-84 years"	"80-84"	"2012"	"2012"	"Male"	"M"	3043	34950	8706.72
	"Alabama"	"01"	"80-84 years"	"80-84"	"2013"	"2013"	"Female"	"F"	3515	54902	6402.32
	"Alabama"	"01"	"80-84 years"	"80-84"	"2013"	"2013"	"Male"	"M"	3072	35743	8594.69
	"Alabama"	"01"	"80-84 years"	"80-84"	"2014"	"2014"	"Female"	"F"	3380	54925	6153.85
	"Alabama"	"01"	"80-84 years"	"80-84"	"2014"	"2014"	"Male"	"M"	3057	36354	8408.98
	"Alabama"	"01"	"80-84 years"	"80-84"	"2015"	"2015"	"Female"	"F"	3506	55318	6337.90
	"Alabama"	"01"	"80-84 years"	"80-84"	"2015"	"2015"	"Male"	"M"	3210	37120	8647.63
	"Alabama"	"01"	"80-84 years"	"80-84"	"2016"	"2016"	"Female"	"F"	3466	56053	6183.43
	"Alabama"	"01"	"80-84 years"	"80-84"	"2016"	"2016"	"Male"	"M"	3085	38120	8092.86
	"Alabama"	"01"	"80-84 years"	"80-84"	"2017"	"2017"	"Female"	"F"	3617	56520	6399.50
	"Alabama"	"01"	"80-84 years"	"80-84"	"2017"	"2017"	"Male"	"M"	3225	38581	8359.04
	"Alabama"	"01"	"80-84 years"	"80-84"	"2018"	"2018"	"Female"	"F"	3625	58373	6210.06
	"Alabama"	"01"	"80-84 years"	"80-84"	"2018"	"2018"	"Male"	"M"	3359	40077	8381.37
	"Alabama"	"01"	"85-89 years"	"85-89"	"1999"	"1999"	"Female"	"F"	3656	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"1999"	"1999"	"Male"	"M"	2059	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2000"	"2000"	"Female"	"F"	3654	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2000"	"2000"	"Male"	"M"	1970	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2001"	"2001"	"Female"	"F"	3720	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2001"	"2001"	"Male"	"M"	2065	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2002"	"2002"	"Female"	"F"	3801	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2002"	"2002"	"Male"	"M"	2156	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2003"	"2003"	"Female"	"F"	3853	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2003"	"2003"	"Male"	"M"	2085	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2004"	"2004"	"Female"	"F"	3603	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2004"	"2004"	"Male"	"M"	2062	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2005"	"2005"	"Female"	"F"	3677	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2005"	"2005"	"Male"	"M"	2153	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2006"	"2006"	"Female"	"F"	3777	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2006"	"2006"	"Male"	"M"	2233	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2007"	"2007"	"Female"	"F"	3712	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2007"	"2007"	"Male"	"M"	2323	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2008"	"2008"	"Female"	"F"	3902	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2008"	"2008"	"Male"	"M"	2374	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2009"	"2009"	"Female"	"F"	3840	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2009"	"2009"	"Male"	"M"	2430	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2010"	"2010"	"Female"	"F"	3835	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2010"	"2010"	"Male"	"M"	2430	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2011"	"2011"	"Female"	"F"	3934	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2011"	"2011"	"Male"	"M"	2494	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2012"	"2012"	"Female"	"F"	3904	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2012"	"2012"	"Male"	"M"	2483	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2013"	"2013"	"Female"	"F"	3957	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2013"	"2013"	"Male"	"M"	2608	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2014"	"2014"	"Female"	"F"	3775	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2014"	"2014"	"Male"	"M"	2553	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2015"	"2015"	"Female"	"F"	3860	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2015"	"2015"	"Male"	"M"	2766	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2016"	"2016"	"Female"	"F"	3799	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2016"	"2016"	"Male"	"M"	2640	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2017"	"2017"	"Female"	"F"	3799	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2017"	"2017"	"Male"	"M"	2573	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2018"	"2018"	"Female"	"F"	3736	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2018"	"2018"	"Male"	"M"	2779	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"1999"	"1999"	"Female"	"F"	2528	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"1999"	"1999"	"Male"	"M"	972	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2000"	"2000"	"Female"	"F"	2695	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2000"	"2000"	"Male"	"M"	997	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2001"	"2001"	"Female"	"F"	2676	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2001"	"2001"	"Male"	"M"	1051	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2002"	"2002"	"Female"	"F"	2744	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2002"	"2002"	"Male"	"M"	1076	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2003"	"2003"	"Female"	"F"	2859	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2003"	"2003"	"Male"	"M"	1051	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2004"	"2004"	"Female"	"F"	2742	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2004"	"2004"	"Male"	"M"	1033	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2005"	"2005"	"Female"	"F"	2893	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2005"	"2005"	"Male"	"M"	1082	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2006"	"2006"	"Female"	"F"	2677	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2006"	"2006"	"Male"	"M"	1035	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2007"	"2007"	"Female"	"F"	2631	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2007"	"2007"	"Male"	"M"	1101	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2008"	"2008"	"Female"	"F"	2712	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2008"	"2008"	"Male"	"M"	1117	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2009"	"2009"	"Female"	"F"	2631	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2009"	"2009"	"Male"	"M"	1173	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2010"	"2010"	"Female"	"F"	2820	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2010"	"2010"	"Male"	"M"	1182	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2011"	"2011"	"Female"	"F"	2731	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2011"	"2011"	"Male"	"M"	1213	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2012"	"2012"	"Female"	"F"	3004	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2012"	"2012"	"Male"	"M"	1299	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2013"	"2013"	"Female"	"F"	2749	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2013"	"2013"	"Male"	"M"	1410	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2014"	"2014"	"Female"	"F"	2918	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2014"	"2014"	"Male"	"M"	1393	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2015"	"2015"	"Female"	"F"	3006	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2015"	"2015"	"Male"	"M"	1426	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2016"	"2016"	"Female"	"F"	2933	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2016"	"2016"	"Male"	"M"	1438	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2017"	"2017"	"Female"	"F"	3020	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2017"	"2017"	"Male"	"M"	1537	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2018"	"2018"	"Female"	"F"	3010	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2018"	"2018"	"Male"	"M"	1567	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"1999"	"1999"	"Female"	"F"	1048	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"1999"	"1999"	"Male"	"M"	271	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2000"	"2000"	"Female"	"F"	1023	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2000"	"2000"	"Male"	"M"	289	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2001"	"2001"	"Female"	"F"	1106	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2001"	"2001"	"Male"	"M"	284	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2002"	"2002"	"Female"	"F"	1169	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2002"	"2002"	"Male"	"M"	291	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2003"	"2003"	"Female"	"F"	1156	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2003"	"2003"	"Male"	"M"	305	Not Applicable	Not Applicable
