"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2015"	"2015"	Suppressed	161	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2016"	"2016"	Suppressed	173	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2017"	"2017"	Suppressed	187	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2018"	"2018"	Suppressed	203	Suppressed
"Total"	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"			Suppressed	2446	Suppressed
"Total"	"Alabama"	"01"	"80-84 years"	"80-84"					Suppressed	2446	Suppressed
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"85-89 years"	"85-89"					Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"90-94 years"	"90-94"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"90-94 years"	"90-94"					Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"95-99 years"	"95-99"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"95-99 years"	"95-99"					Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"100+ years"	"100+"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"100+ years"	"100+"					Suppressed	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"							22	164184	13.40
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"1999"	"1999"	Suppressed	3942	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2000"	"2000"	Suppressed	3697	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2001"	"2001"	Suppressed	3518	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2002"	"2002"	Suppressed	3353	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2003"	"2003"	Suppressed	3307	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2004"	"2004"	Suppressed	3305	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2005"	"2005"	Suppressed	3207	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2006"	"2006"	Suppressed	3201	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2007"	"2007"	Suppressed	3157	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2008"	"2008"	Suppressed	3235	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2009"	"2009"	Suppressed	3380	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2010"	"2010"	Suppressed	3444	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2011"	"2011"	Suppressed	3584	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2012"	"2012"	Suppressed	3680	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2013"	"2013"	Suppressed	3771	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2014"	"2014"	Suppressed	3947	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	Suppressed	3998	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2016"	"2016"	Suppressed	4174	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2017"	"2017"	Suppressed	4250	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	Suppressed	4346	Suppressed
"Total"	"Alaska"	"02"	"30-34 years"	"30-34"	"Female"	"F"			Suppressed	72496	Suppressed
"Total"	"Alaska"	"02"	"30-34 years"	"30-34"					Suppressed	72496	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"1999"	"1999"	Suppressed	4190	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2000"	"2000"	Suppressed	4144	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2001"	"2001"	Suppressed	4067	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2002"	"2002"	Suppressed	4002	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2003"	"2003"	Suppressed	3781	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2004"	"2004"	Suppressed	3601	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2005"	"2005"	Suppressed	3503	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2006"	"2006"	Suppressed	3360	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2007"	"2007"	Suppressed	3234	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2008"	"2008"	Suppressed	3182	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2009"	"2009"	Suppressed	3188	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2010"	"2010"	Suppressed	3134	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2011"	"2011"	Suppressed	3141	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2012"	"2012"	Suppressed	3147	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2013"	"2013"	Suppressed	3152	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2014"	"2014"	Suppressed	3162	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	Suppressed	3246	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2016"	"2016"	Suppressed	3441	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2017"	"2017"	Suppressed	3526	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	Suppressed	3659	Suppressed
"Total"	"Alaska"	"02"	"35-39 years"	"35-39"	"Female"	"F"			Suppressed	69860	Suppressed
"Total"	"Alaska"	"02"	"35-39 years"	"35-39"					Suppressed	69860	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"1999"	"1999"	Suppressed	3735	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2000"	"2000"	Suppressed	3833	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2001"	"2001"	Suppressed	3900	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2002"	"2002"	Suppressed	3913	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2003"	"2003"	Suppressed	3926	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2004"	"2004"	Suppressed	3934	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2005"	"2005"	Suppressed	3909	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2006"	"2006"	Suppressed	3867	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2007"	"2007"	Suppressed	3812	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2008"	"2008"	Suppressed	3579	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2009"	"2009"	Suppressed	3403	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2010"	"2010"	Suppressed	3305	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2011"	"2011"	Suppressed	3234	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2012"	"2012"	Suppressed	3088	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2013"	"2013"	Suppressed	2965	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2014"	"2014"	Suppressed	2937	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	Suppressed	2889	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2016"	"2016"	Suppressed	2927	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2017"	"2017"	Suppressed	2949	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	Suppressed	3009	Suppressed
"Total"	"Alaska"	"02"	"40-44 years"	"40-44"	"Female"	"F"			Suppressed	69114	Suppressed
"Total"	"Alaska"	"02"	"40-44 years"	"40-44"					Suppressed	69114	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"1999"	"1999"	Suppressed	3050	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2000"	"2000"	Suppressed	3171	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2001"	"2001"	Suppressed	3258	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2002"	"2002"	Suppressed	3364	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2003"	"2003"	Suppressed	3464	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2004"	"2004"	Suppressed	3626	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2005"	"2005"	Suppressed	3720	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2006"	"2006"	Suppressed	3817	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2007"	"2007"	Suppressed	3828	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2008"	"2008"	Suppressed	3845	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2009"	"2009"	Suppressed	3897	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2010"	"2010"	Suppressed	3879	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2011"	"2011"	Suppressed	3812	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2012"	"2012"	Suppressed	3690	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2013"	"2013"	Suppressed	3393	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2014"	"2014"	Suppressed	3221	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	Suppressed	3074	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2016"	"2016"	Suppressed	3044	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2017"	"2017"	Suppressed	2916	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	Suppressed	2884	Suppressed
"Total"	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"			Suppressed	68953	Suppressed
"Total"	"Alaska"	"02"	"45-49 years"	"45-49"					Suppressed	68953	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"1999"	"1999"	Suppressed	2220	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2000"	"2000"	Suppressed	2354	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2001"	"2001"	Suppressed	2548	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2002"	"2002"	Suppressed	2656	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2003"	"2003"	Suppressed	2871	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2004"	"2004"	Suppressed	2945	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2005"	"2005"	Suppressed	3078	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2006"	"2006"	Suppressed	3166	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2007"	"2007"	Suppressed	3265	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2008"	"2008"	Suppressed	3347	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2009"	"2009"	Suppressed	3542	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2010"	"2010"	Suppressed	3591	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2011"	"2011"	Suppressed	3724	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2012"	"2012"	Suppressed	3712	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2013"	"2013"	Suppressed	3671	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2014"	"2014"	Suppressed	3641	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	Suppressed	3546	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2016"	"2016"	Suppressed	3545	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	Suppressed	3419	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	Suppressed	3211	Suppressed
"Total"	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"			Suppressed	64052	Suppressed
"Total"	"Alaska"	"02"	"50-54 years"	"50-54"					Suppressed	64052	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"1999"	"1999"	Suppressed	1732	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2000"	"2000"	Suppressed	1783	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2001"	"2001"	Suppressed	1823	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2002"	"2002"	Suppressed	1930	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2003"	"2003"	Suppressed	2040	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2004"	"2004"	Suppressed	2185	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2005"	"2005"	Suppressed	2294	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2006"	"2006"	Suppressed	2468	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2007"	"2007"	Suppressed	2575	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2008"	"2008"	Suppressed	2771	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2009"	"2009"	Suppressed	2856	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2010"	"2010"	Suppressed	2963	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2011"	"2011"	Suppressed	3097	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2012"	"2012"	Suppressed	3161	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2013"	"2013"	Suppressed	3130	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2014"	"2014"	Suppressed	3191	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2015"	"2015"	Suppressed	3262	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2016"	"2016"	Suppressed	3365	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2017"	"2017"	Suppressed	3388	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"2018"	"2018"	Suppressed	3404	Suppressed
"Total"	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"			Suppressed	53418	Suppressed
"Total"	"Alaska"	"02"	"55-59 years"	"55-59"					Suppressed	53418	Suppressed
	"Alaska"	"02"	"60-64 years "	"60-64"	"Female"	"F"	"1999"	"1999"	Suppressed	1224	Suppressed
	"Alaska"	"02"	"60-64 years "	"60-64"	"Female"	"F"	"2000"	"2000"	Suppressed	1259	Suppressed
