"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	72	50961	141.28
	"Alabama"	"01"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	102	54012	188.85
	"Alabama"	"01"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	68	21670	313.80
	"Alabama"	"01"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	56	22129	253.06
	"Alabama"	"01"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	75	23186	323.47
	"Alabama"	"01"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	69	23875	289.01
	"Alabama"	"01"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	86	24487	351.21
	"Alabama"	"01"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	103	25153	409.49
	"Alabama"	"01"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	98	25559	383.43
	"Alabama"	"01"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	100	26139	382.57
	"Alabama"	"01"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	98	26963	363.46
	"Alabama"	"01"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	101	27698	364.65
	"Alabama"	"01"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	107	28128	380.40
	"Alabama"	"01"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	117	28412	411.80
	"Alabama"	"01"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	83	29068	285.54
	"Alabama"	"01"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	80	29547	270.76
	"Alabama"	"01"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	70	30127	232.35
	"Alabama"	"01"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	110	30586	359.64
	"Alabama"	"01"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	130	31107	417.91
	"Alabama"	"01"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	131	31727	412.90
	"Alabama"	"01"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	141	31887	442.19
	"Alabama"	"01"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	153	33032	463.19
	"Alabama"	"01"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	97	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	111	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	105	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	98	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	154	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	167	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	174	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	165	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	111	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"90-94 years"	"90-94"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	101	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"95-99 years"	"95-99"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"100+ years"	"100+"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"30-34 years"	"30-34"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	17820	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	17128	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	16853	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	16593	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	16258	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	15958	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	15620	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	15403	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	15490	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	15752	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	16208	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	17199	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	17506	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	18427	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	18900	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	19779	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	19837	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	20025	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	19562	Suppressed
	"Alaska"	"02"	"30-34 years"	"30-34"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	18948	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	22059	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	20853	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	19579	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	18575	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	17657	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	16906	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	16970	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	16948	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	16994	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	16984	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	16373	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	16592	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	15880	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	15805	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	15922	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	15963	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	16353	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	17140	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	17496	Suppressed
	"Alaska"	"02"	"35-39 years"	"35-39"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	17806	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	23445	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	22839	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	22497	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	21847	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	20989	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	20870	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	20036	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	19078	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	18280	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	17609	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	16959	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	17355	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	17339	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	17054	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	16280	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	15731	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	15151	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	15154	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	14777	Suppressed
	"Alaska"	"02"	"40-44 years"	"40-44"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	14847	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	22045	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	22186	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	22529	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	23063	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	23031	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	22821	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	22688	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	22612	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	21953	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	21376	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	21436	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	20720	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	19669	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	18513	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	16993	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	16253	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	15787	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	16448	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	16141	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	15615	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	17488	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	18161	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	19660	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	19912	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	20680	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	21377	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	21791	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	22191	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	22521	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	22304	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	22485	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	22362	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	22274	Suppressed
